Transaction ID,Customer ID,Customer Name,Order Date,Sales Person Name,Product ID,Category,Product Name,Dollar Sales,Returns,Quantity
155460,KH-16330,Katharine Harms,18/07/2021,John Blake,SO-3003,Shoes,Formal Shoes,90,0,1
123981,KH-16330,Katharine Harms,19/06/2022,Saul Goodman,SO-3001,Shoes,Sneakers,300,36,6
167752,KH-16330,Katharine Harms,19/06/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,150,0,3
167752,KH-16330,Katharine Harms,20/11/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,150,0,3
169285,KH-16360,Katherine Hughes,03/04/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,200,0,4
169285,KH-16360,Katherine Hughes,29/12/2022,John Blake,SO-3003,Shoes,Formal Shoes,720,7,8
110905,KH-16360,Katherine Hughes,29/12/2022,John Blake,SO-3002,Shoes,Running Shoes,70,0,1
110905,KH-16360,Katherine Hughes,29/12/2022,John Blake,SO-3002,Shoes,Running Shoes,210,0,3
110905,KH-16510,Keith Herrera,08/12/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,630,22,7
110905,KH-16510,Keith Herrera,08/12/2022,Mike Davidson,SO-3001,Shoes,Sneakers,650,24,13
110905,KH-16510,Keith Herrera,08/12/2022,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
112431,KL-16555,Kelly Lampkin,23/09/2021,Alex Ferguson,SO-3002,Shoes,Running Shoes,420,34,6
167507,KL-16555,Kelly Lampkin,06/11/2021,John Blake,SO-3001,Shoes,Sneakers,100,0,2
167507,KL-16555,Kelly Lampkin,06/11/2021,John Blake,SO-3003,Shoes,Formal Shoes,180,0,2
124436,KL-16555,Kelly Lampkin,04/11/2022,John Blake,SO-3003,Shoes,Formal Shoes,270,9,3
124436,KL-16645,Ken Lonsdale,04/06/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,450,46,5
122154,KL-16645,Ken Lonsdale,04/06/2021,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
108441,KL-16645,Ken Lonsdale,04/06/2021,Jane Austin,SO-3001,Shoes,Sneakers,250,29,5
108441,KL-16645,Ken Lonsdale,04/06/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,270,40,3
119424,KL-16645,Ken Lonsdale,31/07/2021,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
119424,KM-16225,Kalyca Meade,10/11/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,180,0,2
116127,KM-16375,Katherine Murray,20/02/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,140,0,2
158575,KM-16375,Katherine Murray,20/02/2022,Mike Davidson,SO-3001,Shoes,Sneakers,450,47,9
165344,KM-16660,Khloe Miller,01/08/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
165344,KN-16390,Katherine Nockton,03/06/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,140,0,2
129238,KN-16390,Katherine Nockton,07/11/2022,Saul Goodman,SO-3002,Shoes,Running Shoes,210,0,3
129238,KN-16450,Kean Nguyen,08/11/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,700,46,10
155005,KN-16705,Kristina Nunn,28/08/2022,Mike Davidson,SO-3001,Shoes,Sneakers,250,22,5
123533,KT-16465,Kean Takahito,21/03/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,450,21,5
123533,KT-16465,Kean Takahito,14/04/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,280,32,4
123533,KT-16480,Kean Thornton,10/09/2021,Jane Austin,SO-3002,Shoes,Running Shoes,350,5,5
123022,KT-16480,Kean Thornton,30/05/2022,Jane Austin,SO-3002,Shoes,Running Shoes,70,0,1
154123,KW-16435,Katrina Willman,29/10/2021,Jane Austin,SO-3002,Shoes,Running Shoes,350,25,5
130638,KW-16435,Katrina Willman,25/09/2022,Saul Goodman,SO-3002,Shoes,Running Shoes,210,0,3
126158,KW-16435,Katrina Willman,25/09/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,560,40,8
126158,LA-16780,Laura Armstrong,27/05/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,450,5,5
126158,LA-16780,Laura Armstrong,17/09/2021,Alex Ferguson,SO-3003,Shoes,Formal Shoes,180,0,2
152961,LA-16780,Laura Armstrong,24/11/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,200,0,4
108350,LA-16780,Laura Armstrong,23/12/2021,Jane Austin,SO-3002,Shoes,Running Shoes,140,0,2
156685,LB-16735,Larry Blacks,26/04/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,90,0,1
126452,LB-16795,Laurel Beltran,01/12/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,140,0,2
126452,LB-16795,Laurel Beltran,09/05/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,70,0,1
126452,LC-16870,Lena Cacioppo,06/03/2021,Jane Austin,SO-3002,Shoes,Running Shoes,350,37,5
126452,LC-16870,Lena Cacioppo,06/03/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,180,0,2
126452,LC-16870,Lena Cacioppo,27/03/2022,John Blake,SO-3003,Shoes,Formal Shoes,180,0,2
126452,LC-16870,Lena Cacioppo,03/12/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,18,3
144680,LC-16870,Lena Cacioppo,03/12/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,350,46,5
107132,LC-16870,Lena Cacioppo,03/12/2022,Mike Davidson,SO-3001,Shoes,Sneakers,50,0,1
101651,LC-16885,Lena Creighton,17/06/2021,Mike Davidson,SO-3001,Shoes,Sneakers,150,0,3
146360,LC-16885,Lena Creighton,17/06/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,360,31,4
106103,LC-16885,Lena Creighton,13/10/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,1260,43,14
146920,LC-16885,Lena Creighton,12/06/2022,John Blake,SO-3001,Shoes,Sneakers,100,0,2
146920,LC-16885,Lena Creighton,16/11/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,24,3
122539,LC-16885,Lena Creighton,16/11/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,20,3
126354,LC-16885,Lena Creighton,14/12/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,360,5,4
153843,LC-16930,Linda Cazamias,26/08/2021,Jane Austin,SO-3002,Shoes,Running Shoes,420,49,6
153843,LC-16930,Linda Cazamias,19/11/2022,Jane Austin,SO-3002,Shoes,Running Shoes,140,0,2
138975,LC-16960,Lindsay Castell,20/10/2021,John Blake,SO-3002,Shoes,Running Shoes,350,10,5
138975,LC-17050,Liz Carlisle,03/02/2021,John Blake,SO-3001,Shoes,Sneakers,200,0,4
138975,LC-17050,Liz Carlisle,09/09/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,350,14,5
138975,LC-17050,Liz Carlisle,06/11/2022,Jane Austin,SO-3002,Shoes,Running Shoes,350,44,5
142293,LC-17140,Logan Currie,25/06/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,180,0,2
142090,LC-17140,Logan Currie,25/06/2021,Jane Austin,SO-3001,Shoes,Sneakers,100,0,2
142090,LC-17140,Logan Currie,23/12/2021,John Blake,SO-3002,Shoes,Running Shoes,420,7,6
115119,LC-17140,Logan Currie,23/12/2021,John Blake,SO-3002,Shoes,Running Shoes,210,0,3
131366,LC-17140,Logan Currie,09/09/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,140,0,2
131366,LC-17140,Logan Currie,22/09/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,50,0,1
143924,LD-17005,Lisa DeCherney,23/05/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,13,3
113726,LE-16810,Laurel Elliston,19/05/2021,John Blake,SO-3002,Shoes,Running Shoes,140,0,2
128475,LE-16810,Laurel Elliston,22/05/2022,Jane Austin,SO-3001,Shoes,Sneakers,100,0,2
112277,LF-17185,Luke Foster,08/12/2022,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
152457,LH-17020,Lisa Hazard,04/11/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,630,12,7
124163,LH-17020,Lisa Hazard,05/05/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
124163,LH-17155,Logan Haushalter,14/05/2021,Alex Ferguson,SO-3003,Shoes,Formal Shoes,90,0,1
124163,LH-17155,Logan Haushalter,05/11/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,140,0,2
151260,LH-17155,Logan Haushalter,10/12/2021,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
145443,LO-17170,Lori Olson,28/05/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,400,19,8
152926,LO-17170,Lori Olson,28/12/2022,Jane Austin,SO-3002,Shoes,Running Shoes,210,0,3
152926,LO-17170,Lori Olson,28/12/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,180,0,2
103730,LO-17170,Lori Olson,28/12/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,180,0,2
103730,LP-17080,Liz Pelletier,11/11/2021,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
144463,LP-17080,Liz Pelletier,11/11/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,38,3
163531,LP-17080,Liz Pelletier,20/11/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,28,3
114013,LP-17095,Liz Preis,06/06/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,150,0,3
114013,LP-17095,Liz Preis,06/06/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
114013,LP-17095,Liz Preis,30/01/2022,Jane Austin,SO-3002,Shoes,Running Shoes,70,0,1
114013,LR-16915,Lena Radford,02/09/2021,Mike Davidson,SO-3001,Shoes,Sneakers,450,41,9
114013,LR-16915,Lena Radford,02/09/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
127208,LR-17035,Lisa Ryan,26/09/2021,Jane Austin,SO-3001,Shoes,Sneakers,250,16,5
131744,LS-16945,Linda John Blakeworth,18/07/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,9,3
131744,LS-16945,Linda John Blakeworth,18/07/2021,Mike Davidson,SO-3001,Shoes,Sneakers,150,0,3
105963,LS-16945,Linda John Blakeworth,05/07/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,810,17,9
112529,LS-16975,Lindsay Shagiari,06/11/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,140,0,2
168536,LS-16975,Lindsay Shagiari,06/11/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,34,3
117646,LS-16975,Lindsay Shagiari,12/11/2022,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
117646,LS-16975,Lindsay Shagiari,28/11/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,250,19,5
141698,LS-16975,Lindsay Shagiari,28/11/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,350,14,5
102337,LS-17200,Luke Schmidt,23/11/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
102337,LS-17200,Luke Schmidt,23/11/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,350,32,7
158841,LS-17245,Lynn Smith,26/11/2022,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
158841,LT-17110,Liz Thompson,13/03/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,450,41,5
142405,LW-16825,Laurel Workman,25/12/2021,Mike Davidson,SO-3001,Shoes,Sneakers,50,0,1
115455,LW-16825,Laurel Workman,25/12/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,180,0,2
115455,LW-16990,Lindsay Williams,05/05/2021,Mike Davidson,SO-3001,Shoes,Sneakers,300,6,6
123624,LW-16990,Lindsay Williams,04/05/2022,Mike Davidson,SO-3001,Shoes,Sneakers,50,0,1
130442,LW-16990,Lindsay Williams,04/06/2022,John Blake,SO-3003,Shoes,Formal Shoes,180,0,2
156909,LW-16990,Lindsay Williams,14/11/2022,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
104136,LW-17125,Liz Willingham,05/11/2021,John Blake,SO-3002,Shoes,Running Shoes,140,0,2
104136,LW-17125,Liz Willingham,05/11/2021,John Blake,SO-3003,Shoes,Formal Shoes,450,18,5
158505,LW-17215,Luke Weiss,17/05/2021,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
163097,MA-17560,Matt Abelman,18/08/2021,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
123967,MA-17560,Matt Abelman,18/08/2021,Jane Austin,SO-3002,Shoes,Running Shoes,280,43,4
146913,MA-17995,Michelle Arnett,07/11/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,280,8,4
139311,MA-17995,Michelle Arnett,27/06/2022,Saul Goodman,SO-3002,Shoes,Running Shoes,210,0,3
139311,MB-17305,Maria Bertelson,14/11/2021,Saul Goodman,SO-3003,Shoes,Formal Shoes,180,0,2
122644,MB-17305,Maria Bertelson,03/07/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
122644,MB-17305,Maria Bertelson,09/10/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,270,6,3
155376,MB-18085,Mick Brown,11/03/2021,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
102890,MB-18085,Mick Brown,16/11/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
125381,MC-17275,Marc Crier,22/03/2021,Mike Davidson,SO-3001,Shoes,Sneakers,350,34,7
144337,MC-17425,Mark Cousins,15/07/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,33,3
115441,MC-17425,Mark Cousins,16/07/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,270,10,3
115441,MC-17590,Matt Collister,12/09/2021,Alex Ferguson,SO-3002,Shoes,Running Shoes,140,0,2
115441,MC-17605,Matt Connell,23/01/2022,Jane Austin,SO-3001,Shoes,Sneakers,100,0,2
115441,MC-17605,Matt Connell,09/05/2022,John Blake,SO-3003,Shoes,Formal Shoes,270,14,3
115441,MC-17845,Michael Chen,07/11/2021,Jane Austin,SO-3001,Shoes,Sneakers,250,7,5
109743,MC-17845,Michael Chen,14/12/2021,John Blake,SO-3001,Shoes,Sneakers,300,49,6
146794,MC-17845,Michael Chen,10/12/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,360,1,4
151512,MC-18100,Mick Crebagga,30/10/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
106180,MC-18100,Mick Crebagga,19/11/2022,Mike Davidson,SO-3001,Shoes,Sneakers,50,0,1
127922,MC-18130,Mike Caudle,26/12/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
101805,MC-18130,Mike Caudle,26/12/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,33,3
122280,MD-17350,Maribeth Dona,05/09/2021,Saul Goodman,SO-3002,Shoes,Running Shoes,140,0,2
157980,MD-17350,Maribeth Dona,10/03/2022,Jane Austin,SO-3002,Shoes,Running Shoes,280,35,4
130400,MD-17350,Maribeth Dona,08/05/2022,Saul Goodman,SO-3002,Shoes,Running Shoes,140,0,2
140571,MD-17860,Michael Dominguez,28/05/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
140571,ME-17320,Maria Etezadi,29/03/2021,Jane Austin,SO-3001,Shoes,Sneakers,300,24,6
159730,ME-17320,Maria Etezadi,12/06/2022,John Blake,SO-3001,Shoes,Sneakers,150,0,3
159730,ME-17320,Maria Etezadi,10/11/2022,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
147123,ME-17320,Maria Etezadi,18/11/2022,Jane Austin,SO-3001,Shoes,Sneakers,200,0,4
161984,ME-17725,Max Engle,29/06/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,270,41,3
166849,ME-17725,Max Engle,29/06/2022,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
110212,ME-17725,Max Engle,02/12/2022,John Blake,SO-3002,Shoes,Running Shoes,140,0,2
100433,MF-17665,Maureen Fritzler,09/01/2021,Alex Ferguson,SO-3002,Shoes,Running Shoes,140,0,2
105669,MF-17665,Maureen Fritzler,22/07/2021,Alex Ferguson,SO-3002,Shoes,Running Shoes,210,0,3
105669,MF-17665,Maureen Fritzler,04/11/2021,John Blake,SO-3002,Shoes,Running Shoes,420,49,6
129490,MG-17650,Matthew Grinstein,12/12/2021,Jane Austin,SO-3002,Shoes,Running Shoes,280,29,4
100615,MG-17650,Matthew Grinstein,01/12/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
100615,MG-17680,Maureen Gastineau,08/06/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,180,0,2
113355,MG-17680,Maureen Gastineau,29/09/2022,Saul Goodman,SO-3002,Shoes,Running Shoes,70,0,1
113355,MG-17680,Maureen Gastineau,29/09/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
157336,MG-17680,Maureen Gastineau,29/09/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,280,27,4
152366,MG-17890,Michael Granlund,17/10/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,180,0,2
108553,MG-17890,Michael Granlund,30/05/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,90,0,1
119193,MG-18145,Mike Gockenbach,27/07/2022,John Blake,SO-3003,Shoes,Formal Shoes,270,36,3
100587,MG-18205,Mitch Gastineau,10/04/2022,John Blake,SO-3003,Shoes,Formal Shoes,450,19,5
145884,MH-17290,Marc Harrigan,14/06/2021,Mike Davidson,SO-3001,Shoes,Sneakers,250,12,5
145884,MH-17290,Marc Harrigan,11/03/2022,Alex Ferguson,SO-3003,Shoes,Formal Shoes,270,19,3
111563,MH-17290,Marc Harrigan,02/09/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,450,39,5
111563,MH-17440,Mark Haberlin,08/02/2021,Jane Austin,SO-3002,Shoes,Running Shoes,280,41,4
145128,MH-17455,Mark Hamilton,25/11/2021,Mike Davidson,SO-3001,Shoes,Sneakers,150,0,3
149146,MH-17455,Mark Hamilton,10/12/2021,Jane Austin,SO-3002,Shoes,Running Shoes,350,36,5
129280,MH-17455,Mark Hamilton,13/07/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,450,23,9
129280,MH-18025,Michelle Huthwaite,13/10/2022,John Blake,SO-3003,Shoes,Formal Shoes,360,37,4
129280,MH-18025,Michelle Huthwaite,11/11/2022,John Blake,SO-3001,Shoes,Sneakers,250,26,5
129280,MH-18115,Mick Hernandez,23/08/2021,Jane Austin,SO-3001,Shoes,Sneakers,150,0,3
154067,MH-18115,Mick Hernandez,10/03/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,70,0,1
125724,MH-18115,Mick Hernandez,10/03/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,140,0,2
120614,MH-18115,Mick Hernandez,30/04/2022,John Blake,SO-3001,Shoes,Sneakers,300,2,6
105235,MH-18115,Mick Hernandez,13/05/2022,Saul Goodman,SO-3003,Shoes,Formal Shoes,450,14,5
105235,MK-17905,Michael Kennedy,14/05/2021,John Blake,SO-3003,Shoes,Formal Shoes,270,28,3
105235,MK-17905,Michael Kennedy,21/10/2021,Saul Goodman,SO-3003,Shoes,Formal Shoes,360,29,4
118101,ML-17395,Marina Lichtenstein,09/02/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,360,33,4
154102,ML-17410,Maris LaWare,29/05/2022,Jane Austin,SO-3002,Shoes,Running Shoes,210,0,3
169957,ML-17410,Maris LaWare,18/07/2022,Mike Davidson,SO-3001,Shoes,Sneakers,250,10,5
169957,ML-17410,Maris LaWare,18/07/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,140,0,2
169957,ML-17410,Maris LaWare,18/07/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,27,3
119963,ML-17410,Maris LaWare,06/11/2022,Saul Goodman,SO-3001,Shoes,Sneakers,100,0,2
119963,ML-17755,Max Ludwig,04/08/2021,John Blake,SO-3001,Shoes,Sneakers,450,25,9
152702,ML-17755,Max Ludwig,01/12/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,630,17,9
149076,ML-18040,Michelle Lonsdale,26/03/2022,Jane Austin,SO-3002,Shoes,Running Shoes,210,0,3
101700,MM-17260,Magdelene Morse,18/09/2021,Saul Goodman,SO-3002,Shoes,Running Shoes,140,0,2
147228,MM-17260,Magdelene Morse,18/09/2021,Alex Ferguson,SO-3003,Shoes,Formal Shoes,270,11,3
147228,MM-17260,Magdelene Morse,11/02/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
166926,MM-17260,Magdelene Morse,15/07/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,210,0,3
166926,MM-17920,Michael Moore,05/09/2021,John Blake,SO-3003,Shoes,Formal Shoes,270,20,3
102134,MM-17920,Michael Moore,03/12/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,180,0,2
103646,MM-17920,Michael Moore,03/12/2021,Jane Austin,SO-3001,Shoes,Sneakers,50,0,1
128909,MM-18055,Michelle Moray,15/07/2022,Saul Goodman,SO-3001,Shoes,Sneakers,300,42,6
128909,MM-18055,Michelle Moray,08/09/2022,Jane Austin,SO-3001,Shoes,Sneakers,350,25,7
101840,MM-18280,Muhammed MacIntyre,14/03/2021,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
131289,MM-18280,Muhammed MacIntyre,18/09/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
131289,MN-17935,Michael Nguyen,26/11/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,250,25,5
118087,MO-17500,Mary O'Rourke,06/09/2021,Saul Goodman,SO-3002,Shoes,Running Shoes,210,0,3
118087,MO-17500,Mary O'Rourke,19/10/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,90,0,1
118087,MO-17800,Meg O'Connel,22/04/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,210,0,3
118087,MO-17800,Meg O'Connel,09/06/2022,Jane Austin,SO-3002,Shoes,Running Shoes,210,0,3
118087,MO-17800,Meg O'Connel,09/06/2022,Jane Austin,SO-3001,Shoes,Sneakers,50,0,1
112844,MO-17800,Meg O'Connel,15/09/2022,Alex Ferguson,SO-3002,Shoes,Running Shoes,490,26,7
112844,MO-17800,Meg O'Connel,17/09/2022,John Blake,SO-3001,Shoes,Sneakers,200,0,4
140172,MP-17470,Mark Packer,11/01/2021,Alex Ferguson,SO-3003,Shoes,Formal Shoes,1260,48,14
136770,MP-17965,Michael Paige,15/12/2021,Jane Austin,SO-3002,Shoes,Running Shoes,210,0,3
136770,MP-17965,Michael Paige,19/10/2022,Alex Ferguson,SO-3003,Shoes,Formal Shoes,360,19,4
136770,MP-18175,Mike Pelletier,15/12/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,37,3
149349,MP-18175,Mike Pelletier,10/02/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,180,0,2
163881,MP-18175,Mike Pelletier,14/12/2022,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
163881,MS-17365,Maribeth Schnelling,26/11/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,720,27,8
163881,MS-17365,Maribeth Schnelling,26/11/2021,Mike Davidson,SO-3001,Shoes,Sneakers,300,43,6
160017,MS-17530,MaryBeth Skach,22/10/2021,Mike Davidson,SO-3002,Shoes,Running Shoes,210,0,3
169362,MS-17710,Maurice Satty,26/05/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,450,26,5
124590,MS-17770,Maxwell Schwartz,23/08/2021,Mike Davidson,SO-3001,Shoes,Sneakers,300,49,6
124590,MS-17830,Melanie Seite,04/10/2021,Alex Ferguson,SO-3002,Shoes,Running Shoes,140,0,2
124590,MS-17980,Michael Stewart,04/12/2022,Saul Goodman,SO-3003,Shoes,Formal Shoes,900,47,10
124590,MS-17980,Michael Stewart,04/12/2022,Alex Ferguson,SO-3003,Shoes,Formal Shoes,180,0,2
161172,MT-17815,Meg Tillman,25/07/2021,John Blake,SO-3001,Shoes,Sneakers,400,17,8
161172,MT-18070,Michelle Tran,10/06/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,450,6,5
161172,MV-17485,Mark Van Huff,06/02/2022,John Blake,SO-3001,Shoes,Sneakers,150,0,3
100356,MV-17485,Mark Van Huff,24/03/2022,Saul Goodman,SO-3001,Shoes,Sneakers,100,0,2
134845,MV-17485,Mark Van Huff,03/12/2022,Jane Austin,SO-3002,Shoes,Running Shoes,140,0,2
134845,MV-18190,Mike Vittorini,17/06/2021,Mike Davidson,SO-3001,Shoes,Sneakers,100,0,2
120061,MY-17380,Maribeth Yedwab,30/05/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,180,0,2
100412,MY-17380,Maribeth Yedwab,16/10/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,650,48,13
162222,MY-18295,Muhammed Yedwab,15/03/2021,Jane Austin,SO-3001,Shoes,Sneakers,250,12,5
132661,MY-18295,Muhammed Yedwab,20/10/2021,Mike Davidson,SO-3001,Shoes,Sneakers,200,0,4
165323,MY-18295,Muhammed Yedwab,02/12/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,900,50,10
165323,MZ-17335,Maria Zettner,09/10/2021,Mike Davidson,SO-3003,Shoes,Formal Shoes,180,0,2
101168,MZ-17335,Maria Zettner,30/11/2022,Mike Davidson,SO-3001,Shoes,Sneakers,150,0,3
108322,MZ-17515,Mary Zewe,11/06/2021,Jane Austin,SO-3002,Shoes,Running Shoes,490,47,7
108322,NB-18655,Nona Balk,18/09/2021,John Blake,SO-3003,Shoes,Formal Shoes,360,6,4
145772,NB-18655,Nona Balk,16/10/2021,Alex Ferguson,SO-3003,Shoes,Formal Shoes,90,0,1
145772,NB-18655,Nona Balk,18/11/2022,Jane Austin,SO-3002,Shoes,Running Shoes,140,0,2
164756,NC-18415,Nathan Cano,14/10/2021,John Blake,SO-3001,Shoes,Sneakers,50,0,1
164756,NC-18415,Nathan Cano,19/11/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,270,50,3
164756,NC-18535,Nick Crebassa,01/04/2022,Mike Davidson,SO-3001,Shoes,Sneakers,400,14,8
164756,NC-18625,Noah Childs,13/10/2021,Mike Davidson,SO-3001,Shoes,Sneakers,250,42,5
164756,NC-18625,Noah Childs,13/10/2021,Mike Davidson,SO-3001,Shoes,Sneakers,150,0,3
164756,NF-18385,Natalie Fritzler,26/09/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,270,25,3
165603,NF-18385,Natalie Fritzler,16/07/2022,John Blake,SO-3002,Shoes,Running Shoes,210,0,3
127726,NF-18385,Natalie Fritzler,21/08/2022,John Blake,SO-3001,Shoes,Sneakers,200,0,4
163538,NF-18385,Natalie Fritzler,12/10/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,150,0,3
169166,NG-18355,Nat Gilpin,18/08/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,100,0,2
166275,NG-18355,Nat Gilpin,18/08/2022,Alex Ferguson,SO-3003,Shoes,Formal Shoes,180,0,2
146710,NG-18355,Nat Gilpin,18/08/2022,Alex Ferguson,SO-3001,Shoes,Sneakers,150,0,3
146710,NH-18610,Nicole Hansen,08/04/2022,Jane Austin,SO-3001,Shoes,Sneakers,100,0,2
107909,NH-18610,Nicole Hansen,08/04/2022,Jane Austin,SO-3003,Shoes,Formal Shoes,270,10,3
106852,NL-18310,Nancy Lomonaco,02/11/2022,Mike Davidson,SO-3003,Shoes,Formal Shoes,270,6,3
101273,NM-18520,Neoma Murray,07/01/2021,Jane Austin,SO-3003,Shoes,Formal Shoes,270,25,3
